Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6013994,WHOSIS_000007,COUNTRY,CAF,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,,,,,,,10.1 [9.3-10.8],10.07716,9.34606,10.81091,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
6014440,WHOSIS_000007,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_BTSX,,,,,,,12.7 [12.1-13.4],12.67435,12.08483,13.43369,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
6014539,WHOSIS_000007,COUNTRY,SLE,AFR,Africa,YEAR,2020,SEX,SEX_FMLE,,,,,,,12.4 [11.7-13.0],12.41804,11.74776,13.00807,,2024-08-02T10:13:49Z,2020,2020-01-01,2020-12-31
6015492,WHOSIS_000007,COUNTRY,COL,AMR,Americas,YEAR,2011,SEX,SEX_MLE,,,,,,,16.0 [15.5-16.5],15.97471,15.54653,16.49577,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
6015739,WHOSIS_000007,COUNTRY,MNG,WPR,Western Pacific,YEAR,2002,SEX,SEX_BTSX,,,,,,,11.7 [11.2-12.2],11.73415,11.21002,12.22305,,2024-08-02T10:13:49Z,2002,2002-01-01,2002-12-31
6016432,WHOSIS_000007,COUNTRY,KGZ,EUR,Europe,YEAR,2000,SEX,SEX_BTSX,,,,,,,12.8 [12.4-13.2],12.84336,12.35442,13.24128,,2024-08-02T10:13:49Z,2000,2000-01-01,2000-12-31
6016709,WHOSIS_000007,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2009,SEX,SEX_MLE,,,,,,,11.7 [11.2-12.3],11.68232,11.19341,12.25582,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
6018430,WHOSIS_000007,COUNTRY,GIN,AFR,Africa,YEAR,2012,SEX,SEX_BTSX,,,,,,,12.1 [11.6-12.8],12.13099,11.59473,12.78014,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
6019028,WHOSIS_000007,COUNTRY,PHL,WPR,Western Pacific,YEAR,2020,SEX,SEX_MLE,,,,,,,12.0 [11.5-12.5],11.98248,11.52038,12.48264,,2024-08-02T10:13:49Z,2020,2020-01-01,2020-12-31
6019796,WHOSIS_000007,COUNTRY,LBR,AFR,Africa,YEAR,2015,SEX,SEX_MLE,,,,,,,12.5 [11.8-13.2],12.54106,11.84847,13.23645,,2024-08-02T10:13:49Z,2015,2015-01-01,2015-12-31
6020699,WHOSIS_000007,COUNTRY,HTI,AMR,Americas,YEAR,2013,SEX,SEX_FMLE,,,,,,,11.9 [11.2-12.6],11.89399,11.18721,12.60327,,2024-08-02T10:13:49Z,2013,2013-01-01,2013-12-31
6021052,WHOSIS_000007,COUNTRY,PHL,WPR,Western Pacific,YEAR,2017,SEX,SEX_BTSX,,,,,,,13.5 [13.0-14.0],13.52967,13.00841,13.99673,,2024-08-02T10:13:49Z,2017,2017-01-01,2017-12-31
6024141,WHOSIS_000007,COUNTRY,UGA,AFR,Africa,YEAR,2015,SEX,SEX_MLE,,,,,,,11.6 [11.1-12.2],11.63437,11.07484,12.24879,,2024-08-02T10:13:49Z,2015,2015-01-01,2015-12-31
6025094,WHOSIS_000007,COUNTRY,TTO,AMR,Americas,YEAR,2021,SEX,SEX_BTSX,,,,,,,14.6 [13.8-15.5],14.63732,13.75655,15.47974,,2024-08-02T10:13:49Z,2021,2021-01-01,2021-12-31
6025519,WHOSIS_000007,COUNTRY,MDG,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,12.5 [11.8-13.2],12.47664,11.8322,13.24473,,2024-08-02T10:13:49Z,2019,2019-01-01,2019-12-31
6025769,WHOSIS_000007,COUNTRY,FIN,EUR,Europe,YEAR,2017,SEX,SEX_BTSX,,,,,,,18.1 [17.5-18.7],18.06746,17.48012,18.6656,,2024-08-02T10:13:49Z,2017,2017-01-01,2017-12-31
6026098,WHOSIS_000007,COUNTRY,GUY,AMR,Americas,YEAR,2019,SEX,SEX_FMLE,,,,,,,14.4 [13.8-15.3],14.38574,13.75217,15.28427,,2024-08-02T10:13:49Z,2019,2019-01-01,2019-12-31
6026895,WHOSIS_000007,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2019,SEX,SEX_MLE,,,,,,,15.3 [14.7-16.1],15.34899,14.66295,16.09259,,2024-08-02T10:13:49Z,2019,2019-01-01,2019-12-31
6027551,WHOSIS_000007,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2003,SEX,SEX_FMLE,,,,,,,16.0 [15.5-16.5],16.00323,15.51442,16.53607,,2024-08-02T10:13:49Z,2003,2003-01-01,2003-12-31
6028272,WHOSIS_000007,COUNTRY,CYP,EUR,Europe,YEAR,2018,SEX,SEX_BTSX,,,,,,,18.5 [17.9-19.2],18.48004,17.90918,19.18142,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
6029645,WHOSIS_000007,COUNTRY,MLT,EUR,Europe,YEAR,2018,SEX,SEX_BTSX,,,,,,,19.0 [18.3-19.7],18.98222,18.33778,19.65708,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
6030024,WHOSIS_000007,COUNTRY,COD,AFR,Africa,YEAR,2012,SEX,SEX_BTSX,,,,,,,11.4 [10.9-12.0],11.39941,10.85339,12.01063,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
6031760,WHOSIS_000007,COUNTRY,BLZ,AMR,Americas,YEAR,2006,SEX,SEX_BTSX,,,,,,,15.8 [15.3-16.3],15.77887,15.2821,16.28275,,2024-08-02T10:13:49Z,2006,2006-01-01,2006-12-31
6033717,WHOSIS_000007,COUNTRY,LBR,AFR,Africa,YEAR,2018,SEX,SEX_FMLE,,,,,,,12.3 [11.6-13.1],12.32464,11.59168,13.08534,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
6034552,WHOSIS_000007,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_MLE,,,,,,,13.0 [12.5-13.8],13.02122,12.51744,13.79131,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
6034779,WHOSIS_000007,REGION,EMR,,,YEAR,2013,SEX,SEX_BTSX,,,,,,,13.9 [13.3-14.6],13.9086,13.2763,14.58401,,2024-08-02T10:13:49Z,2013,2013-01-01,2013-12-31
6036279,WHOSIS_000007,COUNTRY,GRC,EUR,Europe,YEAR,2010,SEX,SEX_FMLE,,,,,,,18.6 [18.1-19.3],18.60505,18.05401,19.26634,,2024-08-02T10:13:49Z,2010,2010-01-01,2010-12-31
6036356,WHOSIS_000007,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_BTSX,,,,,,,13.7 [13.1-14.3],13.65984,13.06555,14.32198,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
6039143,WHOSIS_000007,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_BTSX,,,,,,,14.4 [13.6-15.1],14.35707,13.62291,15.07344,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
6039547,WHOSIS_000007,COUNTRY,URY,AMR,Americas,YEAR,2015,SEX,SEX_BTSX,,,,,,,16.7 [16.2-17.2],16.71722,16.22793,17.23951,,2024-08-02T10:13:49Z,2015,2015-01-01,2015-12-31
6039608,WHOSIS_000007,COUNTRY,COM,AFR,Africa,YEAR,2020,SEX,SEX_BTSX,,,,,,,13.5 [12.8-14.2],13.47804,12.8448,14.21594,,2024-08-02T10:13:49Z,2020,2020-01-01,2020-12-31
6040332,WHOSIS_000007,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2011,SEX,SEX_BTSX,,,,,,,13.1 [12.6-13.5],13.06644,12.59301,13.50928,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
6040645,WHOSIS_000007,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_BTSX,,,,,,,13.6 [12.8-14.2],13.58149,12.84273,14.18609,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
6041450,WHOSIS_000007,COUNTRY,TCD,AFR,Africa,YEAR,2020,SEX,SEX_FMLE,,,,,,,12.0 [11.5-12.6],12.01402,11.45273,12.61405,,2024-08-02T10:13:49Z,2020,2020-01-01,2020-12-31
6041536,WHOSIS_000007,COUNTRY,BIH,EUR,Europe,YEAR,2018,SEX,SEX_FMLE,,,,,,,16.5 [16.0-17.1],16.48745,15.97373,17.13232,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
6044329,WHOSIS_000007,COUNTRY,LVA,EUR,Europe,YEAR,2000,SEX,SEX_BTSX,,,,,,,13.7 [13.3-14.3],13.73432,13.25613,14.25069,,2024-08-02T10:13:49Z,2000,2000-01-01,2000-12-31
6044504,WHOSIS_000007,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2014,SEX,SEX_BTSX,,,,,,,16.5 [15.9-17.1],16.47145,15.94328,17.12013,,2024-08-02T10:13:49Z,2014,2014-01-01,2014-12-31
6044896,WHOSIS_000007,COUNTRY,FIN,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,,,,,,,19.4 [18.5-20.1],19.37283,18.51638,20.08442,,2024-08-02T10:13:49Z,2019,2019-01-01,2019-12-31
6045125,WHOSIS_000007,COUNTRY,ERI,AFR,Africa,YEAR,2014,SEX,SEX_FMLE,,,,,,,12.0 [11.5-12.7],12.03409,11.54651,12.73403,,2024-08-02T10:13:49Z,2014,2014-01-01,2014-12-31
6045299,WHOSIS_000007,COUNTRY,PAN,AMR,Americas,YEAR,2005,SEX,SEX_FMLE,,,,,,,17.8 [17.2-18.6],17.79548,17.18991,18.5842,,2024-08-02T10:13:49Z,2005,2005-01-01,2005-12-31
6045938,WHOSIS_000007,COUNTRY,GBR,EUR,Europe,YEAR,2021,SEX,SEX_FMLE,,,,,,,18.2 [17.6-18.8],18.1741,17.60246,18.78015,,2024-08-02T10:13:49Z,2021,2021-01-01,2021-12-31
6045970,WHOSIS_000007,COUNTRY,LSO,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,8.3 [8.0-8.7],8.3435,8.01013,8.71772,,2024-08-02T10:13:49Z,2002,2002-01-01,2002-12-31
6046129,WHOSIS_000007,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2020,SEX,SEX_MLE,,,,,,,15.3 [14.8-16.0],15.31096,14.78093,15.9999,,2024-08-02T10:13:49Z,2020,2020-01-01,2020-12-31
6046155,WHOSIS_000007,COUNTRY,CMR,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,12.2 [11.6-13.0],12.18829,11.61547,13.02392,,2024-08-02T10:13:49Z,2019,2019-01-01,2019-12-31
6046298,WHOSIS_000007,COUNTRY,GBR,EUR,Europe,YEAR,2013,SEX,SEX_FMLE,,,,,,,18.5 [17.8-19.1],18.46427,17.78749,19.11705,,2024-08-02T10:13:49Z,2013,2013-01-01,2013-12-31
6047388,WHOSIS_000007,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2008,SEX,SEX_FMLE,,,,,,,15.2 [14.4-16.1],15.15159,14.35988,16.05171,,2024-08-02T10:13:49Z,2008,2008-01-01,2008-12-31
6047648,WHOSIS_000007,COUNTRY,BIH,EUR,Europe,YEAR,2014,SEX,SEX_BTSX,,,,,,,15.5 [14.9-16.2],15.49566,14.9174,16.15167,,2024-08-02T10:13:49Z,2014,2014-01-01,2014-12-31
6047814,WHOSIS_000007,COUNTRY,PER,AMR,Americas,YEAR,2005,SEX,SEX_FMLE,,,,,,,18.5 [17.7-19.3],18.48572,17.74472,19.29431,,2024-08-02T10:13:49Z,2005,2005-01-01,2005-12-31
6049735,WHOSIS_000007,COUNTRY,CHL,AMR,Americas,YEAR,2018,SEX,SEX_MLE,,,,,,,17.4 [16.8-18.0],17.42397,16.75752,18.02954,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
6051226,WHOSIS_000007,COUNTRY,SYC,AFR,Africa,YEAR,2012,SEX,SEX_MLE,,,,,,,13.3 [12.9-13.8],13.31124,12.85782,13.78124,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
6052095,WHOSIS_000007,COUNTRY,ITA,EUR,Europe,YEAR,2003,SEX,SEX_FMLE,,,,,,,18.4 [17.7-19.0],18.37915,17.65613,18.95039,,2024-08-02T10:13:49Z,2003,2003-01-01,2003-12-31
6052744,WHOSIS_000007,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2020,SEX,SEX_BTSX,,,,,,,14.6 [13.9-15.3],14.61596,13.92728,15.33953,,2024-08-02T10:13:49Z,2020,2020-01-01,2020-12-31
6052884,WHOSIS_000007,COUNTRY,LBR,AFR,Africa,YEAR,2012,SEX,SEX_BTSX,,,,,,,12.1 [11.5-12.9],12.13336,11.49701,12.91625,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
6053200,WHOSIS_000007,COUNTRY,CHE,EUR,Europe,YEAR,2004,SEX,SEX_MLE,,,,,,,16.9 [16.4-17.4],16.87085,16.37266,17.39161,,2024-08-02T10:13:49Z,2004,2004-01-01,2004-12-31
6053390,WHOSIS_000007,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2007,SEX,SEX_FMLE,,,,,,,10.6 [10.1-11.3],10.63701,10.13418,11.26306,,2024-08-02T10:13:49Z,2007,2007-01-01,2007-12-31
6054818,WHOSIS_000007,COUNTRY,CHN,WPR,Western Pacific,YEAR,2020,SEX,SEX_FMLE,,,,,,,17.4 [16.7-18.1],17.35084,16.66065,18.07267,,2024-08-02T10:13:49Z,2020,2020-01-01,2020-12-31
6055096,WHOSIS_000007,COUNTRY,NGA,AFR,Africa,YEAR,2015,SEX,SEX_MLE,,,,,,,13.6 [12.7-14.5],13.5985,12.74976,14.53195,,2024-08-02T10:13:49Z,2015,2015-01-01,2015-12-31
6056464,WHOSIS_000007,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2001,SEX,SEX_FMLE,,,,,,,14.4 [13.8-15.1],14.40276,13.827,15.0787,,2024-08-02T10:13:49Z,2001,2001-01-01,2001-12-31
6056804,WHOSIS_000007,COUNTRY,ATG,AMR,Americas,YEAR,2004,SEX,SEX_MLE,,,,,,,15.1 [14.6-15.7],15.07748,14.59055,15.68916,,2024-08-02T10:13:49Z,2004,2004-01-01,2004-12-31
6058311,WHOSIS_000007,COUNTRY,NAM,AFR,Africa,YEAR,2021,SEX,SEX_FMLE,,,,,,,11.7 [11.0-12.3],11.70173,11.03109,12.25262,,2024-08-02T10:13:49Z,2021,2021-01-01,2021-12-31
6059122,WHOSIS_000007,COUNTRY,BLZ,AMR,Americas,YEAR,2002,SEX,SEX_MLE,,,,,,,14.7 [14.3-15.2],14.74776,14.30732,15.22297,,2024-08-02T10:13:49Z,2002,2002-01-01,2002-12-31
6059523,WHOSIS_000007,COUNTRY,ZMB,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,13.0 [12.2-13.9],12.99553,12.22222,13.90163,,2024-08-02T10:13:49Z,2019,2019-01-01,2019-12-31
6060148,WHOSIS_000007,COUNTRY,CHE,EUR,Europe,YEAR,2005,SEX,SEX_BTSX,,,,,,,18.1 [17.5-18.8],18.10639,17.4755,18.75193,,2024-08-02T10:13:49Z,2005,2005-01-01,2005-12-31
6061168,WHOSIS_000007,COUNTRY,ARG,AMR,Americas,YEAR,2009,SEX,SEX_BTSX,,,,,,,16.3 [15.8-16.9],16.28568,15.76391,16.8518,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
6062350,WHOSIS_000007,COUNTRY,AUS,WPR,Western Pacific,YEAR,2011,SEX,SEX_BTSX,,,,,,,18.4 [17.8-19.1],18.38151,17.79139,19.08295,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
6062747,WHOSIS_000007,COUNTRY,BDI,AFR,Africa,YEAR,2005,SEX,SEX_BTSX,,,,,,,11.1 [10.6-11.6],11.05704,10.56493,11.57641,,2024-08-02T10:13:49Z,2005,2005-01-01,2005-12-31
6062802,WHOSIS_000007,COUNTRY,CAF,AFR,Africa,YEAR,2021,SEX,SEX_MLE,,,,,,,8.1 [7.6-8.6],8.06426,7.55045,8.59356,,2024-08-02T10:13:49Z,2021,2021-01-01,2021-12-31
6066049,WHOSIS_000007,COUNTRY,GMB,AFR,Africa,YEAR,2014,SEX,SEX_MLE,,,,,,,12.0 [11.5-12.6],12.0488,11.51159,12.60669,,2024-08-02T10:13:49Z,2014,2014-01-01,2014-12-31
6066819,WHOSIS_000007,COUNTRY,PNG,WPR,Western Pacific,YEAR,2011,SEX,SEX_BTSX,,,,,,,12.4 [11.8-13.0],12.36383,11.83717,12.99708,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
6067350,WHOSIS_000007,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2018,SEX,SEX_BTSX,,,,,,,18.0 [17.3-18.5],17.982,17.32407,18.49748,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
6067534,WHOSIS_000007,COUNTRY,CHN,WPR,Western Pacific,YEAR,2012,SEX,SEX_BTSX,,,,,,,15.3 [14.9-15.9],15.34215,14.86057,15.94217,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
6068131,WHOSIS_000007,COUNTRY,LUX,EUR,Europe,YEAR,2018,SEX,SEX_FMLE,,,,,,,19.6,19.61372,,,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
6068316,WHOSIS_000007,COUNTRY,GRC,EUR,Europe,YEAR,2011,SEX,SEX_FMLE,,,,,,,18.7 [18.0-19.4],18.72106,17.99157,19.38465,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
6068913,WHOSIS_000007,COUNTRY,MWI,AFR,Africa,YEAR,2013,SEX,SEX_FMLE,,,,,,,13.0 [12.4-13.6],13.00849,12.36744,13.55928,,2024-08-02T10:13:49Z,2013,2013-01-01,2013-12-31
6070294,WHOSIS_000007,COUNTRY,CHN,WPR,Western Pacific,YEAR,2021,SEX,SEX_MLE,,,,,,,15.2 [14.6-15.9],15.18596,14.56486,15.88341,,2024-08-02T10:13:49Z,2021,2021-01-01,2021-12-31
6070580,WHOSIS_000007,COUNTRY,BEL,EUR,Europe,YEAR,2016,SEX,SEX_MLE,,,,,,,16.9 [16.4-17.6],16.94922,16.4328,17.55854,,2024-08-02T10:13:49Z,2016,2016-01-01,2016-12-31
6071004,WHOSIS_000007,COUNTRY,LBR,AFR,Africa,YEAR,2018,SEX,SEX_MLE,,,,,,,12.8 [12.1-13.6],12.81472,12.1486,13.60253,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
6071032,WHOSIS_000007,COUNTRY,CIV,AFR,Africa,YEAR,2012,SEX,SEX_FMLE,,,,,,,13.1 [12.4-13.8],13.09831,12.39903,13.77722,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
6072270,WHOSIS_000007,COUNTRY,CZE,EUR,Europe,YEAR,2019,SEX,SEX_MLE,,,,,,,14.9 [14.4-15.5],14.87466,14.3838,15.50224,,2024-08-02T10:13:49Z,2019,2019-01-01,2019-12-31
6072557,WHOSIS_000007,COUNTRY,KGZ,EUR,Europe,YEAR,2002,SEX,SEX_BTSX,,,,,,,12.6 [12.2-13.1],12.62252,12.1609,13.07021,,2024-08-02T10:13:49Z,2002,2002-01-01,2002-12-31
6072785,WHOSIS_000007,COUNTRY,FRA,EUR,Europe,YEAR,2009,SEX,SEX_FMLE,,,,,,,19.8 [19.0-20.5],19.75578,18.95818,20.46053,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
6074207,WHOSIS_000007,COUNTRY,GAB,AFR,Africa,YEAR,2018,SEX,SEX_FMLE,,,,,,,13.3 [12.7-14.1],13.34594,12.71398,14.1484,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
6074402,WHOSIS_000007,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2021,SEX,SEX_BTSX,,,,,,,14.7 [14.1-15.3],14.71595,14.0743,15.33369,,2024-08-02T10:13:49Z,2021,2021-01-01,2021-12-31
6074631,WHOSIS_000007,COUNTRY,BRA,AMR,Americas,YEAR,2007,SEX,SEX_FMLE,,,,,,,16.1 [15.5-16.7],16.09246,15.50385,16.72074,,2024-08-02T10:13:49Z,2007,2007-01-01,2007-12-31
6075113,WHOSIS_000007,COUNTRY,DZA,AFR,Africa,YEAR,2015,SEX,SEX_MLE,,,,,,,16.4 [15.8-16.9],16.39712,15.8071,16.94982,,2024-08-02T10:13:49Z,2015,2015-01-01,2015-12-31
6076117,WHOSIS_000007,COUNTRY,KIR,WPR,Western Pacific,YEAR,2021,SEX,SEX_BTSX,,,,,,,10.7 [10.0-11.3],10.66003,10.01801,11.27096,,2024-08-02T10:13:49Z,2021,2021-01-01,2021-12-31
6078303,WHOSIS_000007,COUNTRY,SLB,WPR,Western Pacific,YEAR,2013,SEX,SEX_BTSX,,,,,,,11.7 [11.0-12.3],11.69311,11.03386,12.34535,,2024-08-02T10:13:49Z,2013,2013-01-01,2013-12-31
6078522,WHOSIS_000007,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_MLE,,,,,,,12.8 [12.3-13.3],12.77888,12.32493,13.33409,,2024-08-02T10:13:49Z,2002,2002-01-01,2002-12-31
6079245,WHOSIS_000007,COUNTRY,CYP,EUR,Europe,YEAR,2017,SEX,SEX_FMLE,,,,,,,19.1 [18.5-19.8],19.11485,18.45991,19.7661,,2024-08-02T10:13:49Z,2017,2017-01-01,2017-12-31
6080062,WHOSIS_000007,COUNTRY,PRI,AMR,Americas,YEAR,2004,SEX,SEX_BTSX,,,,,,,17.4 [16.8-18.0],17.35928,16.78783,18.026,,2024-08-02T10:13:49Z,2004,2004-01-01,2004-12-31
6080155,WHOSIS_000007,COUNTRY,SLV,AMR,Americas,YEAR,2004,SEX,SEX_FMLE,,,,,,,17.7 [17.1-18.4],17.70711,17.08176,18.3923,,2024-08-02T10:13:49Z,2004,2004-01-01,2004-12-31
6080311,WHOSIS_000007,COUNTRY,SSD,AFR,Africa,YEAR,2017,SEX,SEX_BTSX,,,,,,,11.6 [10.9-12.4],11.60129,10.93332,12.39652,,2024-08-02T10:13:49Z,2017,2017-01-01,2017-12-31
6081922,WHOSIS_000007,COUNTRY,PAN,AMR,Americas,YEAR,2015,SEX,SEX_BTSX,,,,,,,17.7 [17.1-18.4],17.69852,17.06754,18.35938,,2024-08-02T10:13:49Z,2015,2015-01-01,2015-12-31
6082256,WHOSIS_000007,COUNTRY,CRI,AMR,Americas,YEAR,2009,SEX,SEX_FMLE,,,,,,,19.3 [18.8-20.1],19.32266,18.7746,20.08518,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
6083040,WHOSIS_000007,COUNTRY,LTU,EUR,Europe,YEAR,2005,SEX,SEX_BTSX,,,,,,,14.3 [13.8-14.9],14.3221,13.7819,14.85271,,2024-08-02T10:13:49Z,2005,2005-01-01,2005-12-31
6083880,WHOSIS_000007,COUNTRY,SVN,EUR,Europe,YEAR,2011,SEX,SEX_MLE,,,,,,,15.3 [14.8-15.9],15.33905,14.79033,15.85957,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
6083893,WHOSIS_000007,COUNTRY,FRA,EUR,Europe,YEAR,2018,SEX,SEX_BTSX,,,,,,,19.2 [18.5-19.9],19.19806,18.4919,19.8798,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
6083936,WHOSIS_000007,COUNTRY,IRL,EUR,Europe,YEAR,2016,SEX,SEX_MLE,,,,,,,17.6 [17.1-18.1],17.56742,17.06825,18.09851,,2024-08-02T10:13:49Z,2016,2016-01-01,2016-12-31
6084451,WHOSIS_000007,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_MLE,,,,,,,13.3 [12.7-14.1],13.28096,12.71914,14.13503,,2024-08-02T10:13:49Z,2016,2016-01-01,2016-12-31
6084864,WHOSIS_000007,COUNTRY,BHS,AMR,Americas,YEAR,2014,SEX,SEX_BTSX,,,,,,,15.8 [15.2-16.3],15.7897,15.15512,16.25845,,2024-08-02T10:13:49Z,2014,2014-01-01,2014-12-31
6084881,WHOSIS_000007,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2008,SEX,SEX_FMLE,,,,,,,16.8 [16.0-17.4],16.76816,16.03911,17.41378,,2024-08-02T10:13:49Z,2008,2008-01-01,2008-12-31
6088352,WHOSIS_000007,COUNTRY,WSM,WPR,Western Pacific,YEAR,2005,SEX,SEX_MLE,,,,,,,12.7 [12.2-13.2],12.71688,12.17214,13.22935,,2024-08-02T10:13:49Z,2005,2005-01-01,2005-12-31
6088375,WHOSIS_000007,COUNTRY,ATG,AMR,Americas,YEAR,2007,SEX,SEX_BTSX,,,,,,,15.1 [14.6-15.7],15.10862,14.59902,15.65589,,2024-08-02T10:13:49Z,2007,2007-01-01,2007-12-31
6088553,WHOSIS_000007,COUNTRY,CHL,AMR,Americas,YEAR,2003,SEX,SEX_BTSX,,,,,,,16.5 [16.0-17.1],16.48231,15.97176,17.08823,,2024-08-02T10:13:49Z,2003,2003-01-01,2003-12-31
6090148,WHOSIS_000007,COUNTRY,GRD,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,,,,,,,14.1 [13.6-14.6],14.05209,13.61709,14.56621,,2024-08-02T10:13:49Z,2019,2019-01-01,2019-12-31
6090437,WHOSIS_000007,COUNTRY,ARG,AMR,Americas,YEAR,2006,SEX,SEX_BTSX,,,,,,,16.0 [15.5-16.5],16.00519,15.49186,16.53143,,2024-08-02T10:13:49Z,2006,2006-01-01,2006-12-31
6090495,WHOSIS_000007,COUNTRY,GNB,AFR,Africa,YEAR,2021,SEX,SEX_FMLE,,,,,,,11.2 [10.7-11.9],11.22354,10.65985,11.87711,,2024-08-02T10:13:49Z,2021,2021-01-01,2021-12-31
6092091,WHOSIS_000007,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2018,SEX,SEX_FMLE,,,,,,,15.2 [14.5-16.1],15.22038,14.47148,16.10711,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
6095493,WHOSIS_000007,COUNTRY,SLV,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,,,,,,,16.7 [16.1-17.3],16.68214,16.11683,17.33561,,2024-08-02T10:13:49Z,2019,2019-01-01,2019-12-31
6095646,WHOSIS_000007,COUNTRY,LAO,WPR,Western Pacific,YEAR,2005,SEX,SEX_BTSX,,,,,,,12.1 [11.6-12.7],12.12041,11.61296,12.67411,,2024-08-02T10:13:49Z,2005,2005-01-01,2005-12-31
6096593,WHOSIS_000007,COUNTRY,ERI,AFR,Africa,YEAR,2001,SEX,SEX_MLE,,,,,,,9.1 [8.7-9.5],9.08191,8.65375,9.4948,,2024-08-02T10:13:49Z,2001,2001-01-01,2001-12-31
6097823,WHOSIS_000007,COUNTRY,GRC,EUR,Europe,YEAR,2014,SEX,SEX_BTSX,,,,,,,18.1 [17.6-18.7],18.12552,17.55628,18.72771,,2024-08-02T10:13:49Z,2014,2014-01-01,2014-12-31
