Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3360491,WHOSIS_000002,REGION,AFR,,,YEAR,2015,SEX,SEX_BTSX,,,,,,,54.3 [53.5-55.2],54.33386,53.51419,55.20048,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
3360624,WHOSIS_000002,COUNTRY,HUN,EUR,Europe,YEAR,2014,SEX,SEX_BTSX,,,,,,,66.0 [65.5-66.7],66.04036,65.48921,66.65721,,2024-08-02T10:11:00Z,2014,2014-01-01,2014-12-31
3360820,WHOSIS_000002,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2008,SEX,SEX_MLE,,,,,,,60.4 [59.7-61.1],60.39539,59.69057,61.06329,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
3362110,WHOSIS_000002,COUNTRY,SLB,WPR,Western Pacific,YEAR,2009,SEX,SEX_MLE,,,,,,,55.8 [55.0-56.6],55.76171,54.98917,56.59887,,2024-08-02T10:11:00Z,2009,2009-01-01,2009-12-31
3362399,WHOSIS_000002,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2013,SEX,SEX_BTSX,,,,,,,66.8 [66.0-67.7],66.77714,66.03339,67.74732,,2024-08-02T10:11:00Z,2013,2013-01-01,2013-12-31
3362896,WHOSIS_000002,COUNTRY,BEL,EUR,Europe,YEAR,2012,SEX,SEX_BTSX,,,,,,,68.8 [68.0-69.6],68.77894,68.04876,69.59584,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
3363470,WHOSIS_000002,COUNTRY,MKD,EUR,Europe,YEAR,2012,SEX,SEX_FMLE,,,,,,,66.5 [65.8-67.3],66.51117,65.75593,67.28446,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
3364967,WHOSIS_000002,COUNTRY,GAB,AFR,Africa,YEAR,2009,SEX,SEX_FMLE,,,,,,,53.6 [52.5-54.6],53.558,52.50393,54.6079,,2024-08-02T10:11:00Z,2009,2009-01-01,2009-12-31
3365028,WHOSIS_000002,COUNTRY,IRL,EUR,Europe,YEAR,2008,SEX,SEX_MLE,,,,,,,67.8 [67.2-68.5],67.78085,67.15086,68.45987,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
3366235,WHOSIS_000002,COUNTRY,CAN,AMR,Americas,YEAR,2017,SEX,SEX_FMLE,,,,,,,70.8 [69.9-71.7],70.79007,69.90598,71.68146,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
3366300,WHOSIS_000002,COUNTRY,BLR,EUR,Europe,YEAR,2001,SEX,SEX_BTSX,,,,,,,59.9 [59.4-60.6],59.90452,59.39695,60.61105,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
3366607,WHOSIS_000002,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2008,SEX,SEX_MLE,,,,,,,58.1 [57.2-59.0],58.05563,57.20988,58.99864,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
3366714,WHOSIS_000002,REGION,SEAR,,,YEAR,2004,SEX,SEX_BTSX,,,,,,,56.7 [55.9-57.5],56.69328,55.93313,57.52451,,2024-08-02T10:11:00Z,2004,2004-01-01,2004-12-31
3368386,WHOSIS_000002,REGION,EMR,,,YEAR,2004,SEX,SEX_FMLE,,,,,,,57.6 [56.7-58.4],57.63249,56.74242,58.43044,,2024-08-02T10:11:00Z,2004,2004-01-01,2004-12-31
3370309,WHOSIS_000002,COUNTRY,TUR,EUR,Europe,YEAR,2008,SEX,SEX_BTSX,,,,,,,66.3 [65.7-67.2],66.34844,65.69963,67.20377,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
3370597,WHOSIS_000002,REGION,AMR,,,YEAR,2005,SEX,SEX_FMLE,,,,,,,65.8 [65.0-66.6],65.82541,64.95128,66.64782,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
3371346,WHOSIS_000002,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2004,SEX,SEX_MLE,,,,,,,58.6 [57.9-59.2],58.55395,57.94902,59.16687,,2024-08-02T10:11:00Z,2004,2004-01-01,2004-12-31
3372218,WHOSIS_000002,COUNTRY,NOR,EUR,Europe,YEAR,2021,SEX,SEX_MLE,,,,,,,71.2 [70.6-72.0],71.18189,70.56797,72.02058,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
3372405,WHOSIS_000002,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2020,SEX,SEX_MLE,,,,,,,68.6 [67.9-69.7],68.63672,67.85901,69.66519,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
3373913,WHOSIS_000002,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2012,SEX,SEX_MLE,,,,,,,66.6 [66.1-67.2],66.57062,66.0719,67.18638,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
3374142,WHOSIS_000002,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2007,SEX,SEX_FMLE,,,,,,,65.5 [64.8-66.4],65.53719,64.77705,66.39919,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
3377719,WHOSIS_000002,COUNTRY,DOM,AMR,Americas,YEAR,2005,SEX,SEX_FMLE,,,,,,,65.0 [64.1-65.8],64.98354,64.14122,65.8192,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
3377863,WHOSIS_000002,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_MLE,,,,,,,56.9 [56.1-58.0],56.90056,56.05262,58.00035,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
3378426,WHOSIS_000002,COUNTRY,NGA,AFR,Africa,YEAR,2010,SEX,SEX_MLE,,,,,,,51.7 [50.6-52.8],51.6628,50.63236,52.77031,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
3378453,WHOSIS_000002,COUNTRY,NGA,AFR,Africa,YEAR,2003,SEX,SEX_BTSX,,,,,,,48.0 [47.2-48.8],48.02993,47.17159,48.84024,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
3379620,WHOSIS_000002,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2015,SEX,SEX_FMLE,,,,,,,66.4 [65.5-67.3],66.44425,65.53778,67.31353,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
3380540,WHOSIS_000002,COUNTRY,PRT,EUR,Europe,YEAR,2010,SEX,SEX_MLE,,,,,,,67.1 [66.5-67.8],67.13651,66.53967,67.77588,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
3380912,WHOSIS_000002,COUNTRY,GTM,AMR,Americas,YEAR,2018,SEX,SEX_FMLE,,,,,,,63.9 [62.8-64.6],63.86292,62.83575,64.59992,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
3380954,WHOSIS_000002,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2021,SEX,SEX_BTSX,,,,,,,62.3 [61.6-63.3],62.33965,61.57395,63.25506,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
3381550,WHOSIS_000002,COUNTRY,KHM,WPR,Western Pacific,YEAR,2005,SEX,SEX_FMLE,,,,,,,57.2 [56.4-58.0],57.18261,56.4226,57.96113,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
3382103,WHOSIS_000002,COUNTRY,MYS,WPR,Western Pacific,YEAR,2006,SEX,SEX_MLE,,,,,,,64.5 [64.0-65.1],64.45443,63.95514,65.06572,,2024-08-02T10:11:00Z,2006,2006-01-01,2006-12-31
3383299,WHOSIS_000002,REGION,EUR,,,YEAR,2010,SEX,SEX_BTSX,,,,,,,65.6 [64.8-66.3],65.58082,64.84813,66.31287,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
3383407,WHOSIS_000002,COUNTRY,MNE,EUR,Europe,YEAR,2000,SEX,SEX_BTSX,,,,,,,64.4 [63.8-65.1],64.43112,63.78097,65.09958,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
3384645,WHOSIS_000002,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2002,SEX,SEX_FMLE,,,,,,,58.0 [57.2-58.9],57.96079,57.2375,58.85538,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
3384767,WHOSIS_000002,COUNTRY,RUS,EUR,Europe,YEAR,2010,SEX,SEX_MLE,,,,,,,55.8 [55.3-56.4],55.83375,55.31006,56.37772,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
3384809,WHOSIS_000002,COUNTRY,UKR,EUR,Europe,YEAR,2002,SEX,SEX_MLE,,,,,,,54.9 [54.5-55.4],54.90514,54.48849,55.39062,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
3385007,WHOSIS_000002,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2011,SEX,SEX_BTSX,,,,,,,55.8 [54.8-56.7],55.77444,54.84991,56.71113,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
3385574,WHOSIS_000002,COUNTRY,VCT,AMR,Americas,YEAR,2020,SEX,SEX_MLE,,,,,,,61.8 [61.2-62.6],61.82455,61.22315,62.63047,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
3386247,WHOSIS_000002,COUNTRY,USA,AMR,Americas,YEAR,2018,SEX,SEX_FMLE,,,,,,,66.9 [65.9-67.8],66.92331,65.87817,67.8321,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
3386966,WHOSIS_000002,COUNTRY,LBR,AFR,Africa,YEAR,2020,SEX,SEX_BTSX,,,,,,,53.9 [52.9-55.1],53.93809,52.85865,55.13165,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
3388977,WHOSIS_000002,COUNTRY,COL,AMR,Americas,YEAR,2001,SEX,SEX_FMLE,,,,,,,66.1 [65.5-66.9],66.10748,65.45312,66.91367,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
3389405,WHOSIS_000002,COUNTRY,TZA,AFR,Africa,YEAR,2003,SEX,SEX_BTSX,,,,,,,48.0 [47.0-48.8],47.95023,47.03325,48.81468,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
3389758,WHOSIS_000002,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2001,SEX,SEX_BTSX,,,,,,,63.3 [62.7-63.9],63.30093,62.70488,63.88703,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
3391015,WHOSIS_000002,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2015,SEX,SEX_MLE,,,,,,,63.8 [62.9-64.7],63.75786,62.90485,64.67961,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
3391407,WHOSIS_000002,COUNTRY,COM,AFR,Africa,YEAR,2020,SEX,SEX_BTSX,,,,,,,59.9 [58.9-60.8],59.89825,58.92107,60.82902,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
3391700,WHOSIS_000002,COUNTRY,NGA,AFR,Africa,YEAR,2007,SEX,SEX_BTSX,,,,,,,50.3 [49.4-51.3],50.34947,49.42356,51.28885,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
3392392,WHOSIS_000002,COUNTRY,NOR,EUR,Europe,YEAR,2012,SEX,SEX_BTSX,,,,,,,70.1 [69.4-71.0],70.13404,69.37035,70.99677,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
3392662,WHOSIS_000002,COUNTRY,CAN,AMR,Americas,YEAR,2013,SEX,SEX_BTSX,,,,,,,70.1 [69.4-70.9],70.13169,69.38461,70.93599,,2024-08-02T10:11:00Z,2013,2013-01-01,2013-12-31
3393988,WHOSIS_000002,COUNTRY,KIR,WPR,Western Pacific,YEAR,2019,SEX,SEX_BTSX,,,,,,,54.7 [53.6-55.8],54.66306,53.62406,55.79974,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
3394115,WHOSIS_000002,COUNTRY,MRT,AFR,Africa,YEAR,2017,SEX,SEX_FMLE,,,,,,,60.4 [59.5-61.5],60.42616,59.46061,61.51408,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
3394941,WHOSIS_000002,COUNTRY,BLR,EUR,Europe,YEAR,2010,SEX,SEX_MLE,,,,,,,57.5 [57.1-58.1],57.53294,57.06071,58.06935,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
3396054,WHOSIS_000002,COUNTRY,LCA,AMR,Americas,YEAR,2008,SEX,SEX_BTSX,,,,,,,65.3 [64.7-66.1],65.30768,64.71572,66.09136,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
3399702,WHOSIS_000002,COUNTRY,ECU,AMR,Americas,YEAR,2005,SEX,SEX_BTSX,,,,,,,64.5 [63.9-65.3],64.49488,63.85189,65.32277,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
3399843,WHOSIS_000002,COUNTRY,COG,AFR,Africa,YEAR,2015,SEX,SEX_BTSX,,,,,,,54.1 [53.2-55.1],54.06948,53.18588,55.1071,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
3399919,WHOSIS_000002,GLOBAL,GLOBAL,,,YEAR,2019,SEX,SEX_BTSX,,,,,,,63.5 [62.7-64.4],63.45015,62.67474,64.35317,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
3400451,WHOSIS_000002,COUNTRY,LTU,EUR,Europe,YEAR,2010,SEX,SEX_MLE,,,,,,,59.7 [59.1-60.2],59.65044,59.113,60.22515,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
3401473,WHOSIS_000002,COUNTRY,CIV,AFR,Africa,YEAR,2017,SEX,SEX_BTSX,,,,,,,54.3 [53.5-55.2],54.34715,53.4792,55.22755,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
3402322,WHOSIS_000002,COUNTRY,SSD,AFR,Africa,YEAR,2017,SEX,SEX_FMLE,,,,,,,51.9 [51.0-53.1],51.88143,51.04912,53.08624,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
3402571,WHOSIS_000002,COUNTRY,VEN,AMR,Americas,YEAR,2003,SEX,SEX_MLE,,,,,,,61.7 [61.2-62.3],61.70343,61.17347,62.3133,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
3403046,WHOSIS_000002,COUNTRY,GIN,AFR,Africa,YEAR,2007,SEX,SEX_MLE,,,,,,,50.1 [49.2-50.9],50.07183,49.24977,50.94371,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
3403889,WHOSIS_000002,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2002,SEX,SEX_BTSX,,,,,,,57.5 [56.8-58.4],57.54183,56.75548,58.39376,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
3404618,WHOSIS_000002,COUNTRY,VUT,WPR,Western Pacific,YEAR,2015,SEX,SEX_BTSX,,,,,,,59.2 [58.6-59.8],59.15597,58.56774,59.84452,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
3405153,WHOSIS_000002,COUNTRY,UZB,EUR,Europe,YEAR,2010,SEX,SEX_FMLE,,,,,,,60.3 [59.6-61.0],60.26279,59.6222,61.03446,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
3405160,WHOSIS_000002,COUNTRY,FSM,WPR,Western Pacific,YEAR,2015,SEX,SEX_BTSX,,,,,,,57.7 [56.9-58.7],57.66984,56.91215,58.70138,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
3407490,WHOSIS_000002,COUNTRY,BWA,AFR,Africa,YEAR,2006,SEX,SEX_FMLE,,,,,,,49.3 [47.9-50.9],49.31909,47.9272,50.92004,,2024-08-02T10:11:00Z,2006,2006-01-01,2006-12-31
3408513,WHOSIS_000002,COUNTRY,MEX,AMR,Americas,YEAR,2004,SEX,SEX_MLE,,,,,,,63.7 [63.1-64.4],63.6923,63.1407,64.41177,,2024-08-02T10:11:00Z,2004,2004-01-01,2004-12-31
3409080,WHOSIS_000002,COUNTRY,JPN,WPR,Western Pacific,YEAR,2006,SEX,SEX_FMLE,,,,,,,73.8 [73.0-74.6],73.80405,73.02082,74.61712,,2024-08-02T10:11:00Z,2006,2006-01-01,2006-12-31
3410188,WHOSIS_000002,COUNTRY,UZB,EUR,Europe,YEAR,2003,SEX,SEX_MLE,,,,,,,54.3 [53.7-54.9],54.27299,53.66501,54.85602,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
3411878,WHOSIS_000002,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2010,SEX,SEX_MLE,,,,,,,50.6 [49.8-51.7],50.61737,49.84642,51.6523,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
3412265,WHOSIS_000002,COUNTRY,BLR,EUR,Europe,YEAR,2020,SEX,SEX_MLE,,,,,,,60.5 [60.0-61.1],60.53734,59.96007,61.09774,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
3412780,WHOSIS_000002,COUNTRY,AGO,AFR,Africa,YEAR,2020,SEX,SEX_MLE,,,,,,,53.2 [52.4-54.2],53.24277,52.38413,54.24346,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
3412931,WHOSIS_000002,COUNTRY,ITA,EUR,Europe,YEAR,2004,SEX,SEX_BTSX,,,,,,,69.3 [68.6-70.0],69.29635,68.60864,69.99372,,2024-08-02T10:11:00Z,2004,2004-01-01,2004-12-31
3414080,WHOSIS_000002,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2001,SEX,SEX_MLE,,,,,,,63.5 [62.8-64.3],63.48146,62.7678,64.25902,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
3414731,WHOSIS_000002,COUNTRY,UGA,AFR,Africa,YEAR,2005,SEX,SEX_BTSX,,,,,,,47.5 [46.8-48.4],47.5325,46.77834,48.42887,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
3415424,WHOSIS_000002,COUNTRY,KHM,WPR,Western Pacific,YEAR,2006,SEX,SEX_MLE,,,,,,,54.9 [54.3-55.7],54.93809,54.27169,55.73661,,2024-08-02T10:11:00Z,2006,2006-01-01,2006-12-31
3415444,WHOSIS_000002,COUNTRY,CMR,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,,,,,,,50.4 [49.3-51.4],50.37668,49.3083,51.36505,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
3417346,WHOSIS_000002,COUNTRY,NOR,EUR,Europe,YEAR,2002,SEX,SEX_FMLE,,,,,,,69.2 [68.4-70.1],69.22945,68.44075,70.05207,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
3417824,WHOSIS_000002,COUNTRY,ALB,EUR,Europe,YEAR,2008,SEX,SEX_MLE,,,,,,,64.2 [63.5-64.9],64.18841,63.50814,64.85537,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
3418160,WHOSIS_000002,COUNTRY,SUR,AMR,Americas,YEAR,2008,SEX,SEX_BTSX,,,,,,,62.6 [61.9-63.3],62.56291,61.85997,63.27172,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
3418656,WHOSIS_000002,COUNTRY,HRV,EUR,Europe,YEAR,2021,SEX,SEX_FMLE,,,,,,,68.5 [67.8-69.3],68.49081,67.79709,69.31023,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
3422453,WHOSIS_000002,COUNTRY,BFA,AFR,Africa,YEAR,2002,SEX,SEX_FMLE,,,,,,,46.7 [45.8-47.3],46.67251,45.82502,47.34002,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
3423228,WHOSIS_000002,GLOBAL,GLOBAL,,,YEAR,2014,SEX,SEX_FMLE,,,,,,,63.8 [63.0-64.6],63.77145,63.04988,64.56213,,2024-08-02T10:11:00Z,2014,2014-01-01,2014-12-31
3423500,WHOSIS_000002,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2010,SEX,SEX_BTSX,,,,,,,64.0 [63.4-64.9],64.0493,63.37725,64.9167,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
3423541,WHOSIS_000002,COUNTRY,ROU,EUR,Europe,YEAR,2009,SEX,SEX_FMLE,,,,,,,67.0 [66.4-67.8],66.98928,66.38573,67.7895,,2024-08-02T10:11:00Z,2009,2009-01-01,2009-12-31
3424236,WHOSIS_000002,COUNTRY,VNM,WPR,Western Pacific,YEAR,2002,SEX,SEX_MLE,,,,,,,61.2 [60.6-61.8],61.21371,60.63139,61.79976,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
3425320,WHOSIS_000002,COUNTRY,MUS,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,,,,,,,65.9 [65.2-66.7],65.85829,65.23721,66.6702,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
3426230,WHOSIS_000002,COUNTRY,ARG,AMR,Americas,YEAR,2000,SEX,SEX_MLE,,,,,,,62.6 [62.1-63.2],62.60771,62.12911,63.21821,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
3426236,WHOSIS_000002,COUNTRY,ITA,EUR,Europe,YEAR,2000,SEX,SEX_FMLE,,,,,,,69.6 [68.8-70.5],69.60867,68.79811,70.54115,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
3426940,WHOSIS_000002,COUNTRY,BGR,EUR,Europe,YEAR,2000,SEX,SEX_FMLE,,,,,,,65.0 [64.4-65.8],64.98739,64.41264,65.78507,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
3428333,WHOSIS_000002,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2013,SEX,SEX_MLE,,,,,,,69.7 [68.9-70.6],69.70546,68.93629,70.61702,,2024-08-02T10:11:00Z,2013,2013-01-01,2013-12-31
3428686,WHOSIS_000002,COUNTRY,COD,AFR,Africa,YEAR,2013,SEX,SEX_FMLE,,,,,,,51.7 [50.8-52.6],51.68495,50.79964,52.57058,,2024-08-02T10:11:00Z,2013,2013-01-01,2013-12-31
3428786,WHOSIS_000002,REGION,AFR,,,YEAR,2002,SEX,SEX_MLE,,,,,,,46.4 [45.5-47.3],46.37187,45.48553,47.29615,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
3429662,WHOSIS_000002,COUNTRY,FRA,EUR,Europe,YEAR,2001,SEX,SEX_MLE,,,,,,,66.3 [65.8-66.9],66.31831,65.77628,66.86871,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
3430193,WHOSIS_000002,COUNTRY,CHN,WPR,Western Pacific,YEAR,2000,SEX,SEX_BTSX,,,,,,,63.1 [62.7-63.8],63.13352,62.66927,63.81337,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
3430240,WHOSIS_000002,COUNTRY,HRV,EUR,Europe,YEAR,2000,SEX,SEX_FMLE,,,,,,,67.5 [66.8-68.5],67.53095,66.84181,68.50448,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
3430818,WHOSIS_000002,REGION,AMR,,,YEAR,2017,SEX,SEX_MLE,,,,,,,64.3 [63.7-65.1],64.34291,63.69323,65.06182,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
3430880,WHOSIS_000002,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2007,SEX,SEX_MLE,,,,,,,50.7 [49.8-51.5],50.67348,49.77528,51.51995,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
3431758,WHOSIS_000002,COUNTRY,NOR,EUR,Europe,YEAR,2015,SEX,SEX_BTSX,,,,,,,70.9 [70.0-71.7],70.85022,70.04678,71.68728,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
3432134,WHOSIS_000002,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2015,SEX,SEX_FMLE,,,,,,,65.8 [64.9-66.8],65.78178,64.8989,66.76506,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
3432282,WHOSIS_000002,COUNTRY,HUN,EUR,Europe,YEAR,2017,SEX,SEX_MLE,,,,,,,64.3 [63.7-64.8],64.26927,63.65475,64.79838,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
3432697,WHOSIS_000002,COUNTRY,AGO,AFR,Africa,YEAR,2012,SEX,SEX_MLE,,,,,,,50.5 [49.6-51.4],50.47263,49.56323,51.44061,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
3432799,WHOSIS_000002,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2002,SEX,SEX_FMLE,,,,,,,63.6 [62.9-64.3],63.58248,62.88614,64.31055,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
3433747,WHOSIS_000002,COUNTRY,VUT,WPR,Western Pacific,YEAR,2012,SEX,SEX_FMLE,,,,,,,61.0 [60.3-61.8],60.98075,60.33749,61.811279999999996,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
3434909,WHOSIS_000002,COUNTRY,ALB,EUR,Europe,YEAR,2008,SEX,SEX_BTSX,,,,,,,65.7 [65.1-66.4],65.68039,65.07714,66.38455,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
3435452,WHOSIS_000002,COUNTRY,MKD,EUR,Europe,YEAR,2000,SEX,SEX_MLE,,,,,,,62.8 [62.2-63.5],62.80222,62.17924,63.46381,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
3437734,WHOSIS_000002,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2019,SEX,SEX_BTSX,,,,,,,69.3 [68.5-70.1],69.28351,68.50216,70.07599,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
3439154,WHOSIS_000002,COUNTRY,CZE,EUR,Europe,YEAR,2018,SEX,SEX_MLE,,,,,,,66.7 [66.0-67.4],66.6756,65.95211,67.37283,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
3439178,WHOSIS_000002,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_BTSX,,,,,,,59.4 [58.7-60.6],59.41058,58.69014,60.58071,,2024-08-02T10:11:00Z,2016,2016-01-01,2016-12-31
3439204,WHOSIS_000002,GLOBAL,GLOBAL,,,YEAR,2011,SEX,SEX_BTSX,,,,,,,61.7 [61.0-62.4],61.68079,61.00968,62.42566,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
3439981,WHOSIS_000002,COUNTRY,SLB,WPR,Western Pacific,YEAR,2017,SEX,SEX_MLE,,,,,,,56.8 [55.9-57.8],56.81401,55.89509,57.81871,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
3440198,WHOSIS_000002,COUNTRY,GBR,EUR,Europe,YEAR,2021,SEX,SEX_BTSX,,,,,,,68.6 [67.8-69.5],68.63631,67.84411,69.49394,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
3441172,WHOSIS_000002,COUNTRY,LTU,EUR,Europe,YEAR,2017,SEX,SEX_FMLE,,,,,,,68.6 [67.8-69.4],68.61066,67.83032,69.38444,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
3443764,WHOSIS_000002,COUNTRY,AZE,EUR,Europe,YEAR,2012,SEX,SEX_BTSX,,,,,,,63.1 [62.3-63.8],63.06423,62.31608,63.80781,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
